,Price,Bedroom,Area,Title,Place,Post Timing,Finishing,House Type,Parking Type,Bathroom,Link
2493,465000,1,733,North Vancouver 1 bdrm + den 733sqft built 2005,Roche Point,2020-05-21T18:53:29-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-1-bdrm-den-733sqft/7128300145.html
2494,575000,2,1195,"Port Coquitlam 2 bdrm 2bath 3 level, 1,195sf Townhouse built 2012",2423 AVON PLACE Port Coquitlam,2020-05-21T19:00:56-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-port-coquitlam-2-bdrm/7128302686.html
2495,608888,2,1071,"Port Moody 2 bdrm 1,071sqft completely updated for $608,888",Port Moody Center,2020-05-21T19:03:03-0700,unfurnished,apartment,street parking,1,https://vancouver.craigslist.org/pml/reb/d/port-moody-2-bdrm-1071sqft-completely/7128303432.html
2496,469900,1,7,1 bd Apartment in the Greatest North Vancouver Concrete Building,North Vancouver,2020-05-21T19:03:30-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-1-bd-apartment-in-the/7128303603.html
2497,1200000,3,805,"Duplex Allowed RS4 lot $1,200,000 Glenwood, Port Coquitlam",Port Coquitlam,2020-05-21T19:03:55-0700,unfurnished,land,NA,3,https://vancouver.craigslist.org/pml/reb/d/duplex-allowed-rs4-lot-glenwood-port/7128303744.html
2498,1688000,2,,Killarney 5 bedrooms 3 baths with 1 bedroom suite,"Killarney, Vancouver",2020-06-16T12:18:55-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/van/reb/d/vancouver-killarney-5-bedrooms-3-baths/7142967524.html
2499,579900,2,818,2bd 2bath 818sqft built 2012 Westwood Plateau Coquitlam,Coquitlam Westwood Plateau,2020-05-21T19:04:23-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/2bd-2bath-818sqft-built-2012-westwood/7128303885.html
2500,1399000,5,1916,Only 25y old 5 bdrm 3 bath 2 kitchens with a mortgage helper Renfrew,Renfrew Vancouver East,2020-05-21T19:13:29-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/van/reb/d/only-25y-old-5-bdrm-3-bath-2-kitchens/7128306888.html
2501,658000,1,564,Downtown 1bd+den 564sqft across Stanley park,1723 Alberni Street,2020-05-22T07:51:01-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reb/d/downtown-1bdden-564sqft-across-stanley/7128477391.html
2502,749900,2,794,"2bd + den 2bath renovated Downtown Apartment $749,900",Downtown,2020-05-22T07:51:54-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-2bd-den-2bath-renovated/7128477962.html
2503,948000,3,1,"Houses on Properties Tax Sale Auction from $948,000",Vancouver,2020-05-22T07:52:43-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/van/reb/d/houses-on-properties-tax-sale-auction/7128478509.html
2504,829000,3,1703,"Port Coquitlam Homes with Mortgage Helpers from $829,000",Port Coquitlam,2020-05-22T07:53:39-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-port-coquitlam-homes/7128479136.html
2505,1380000,4,3909,Yorkson Park Luxury TownHome w/ Private Elevator in Langley Willoughby,Langley Willoughby,2020-05-20T14:23:26-0700,unfurnished,townhouse,attached garage,5,https://vancouver.craigslist.org/rds/reb/d/langley-yorkson-park-luxury-townhome/7127607581.html
2506,1980000,4,479,Exclusive: Single House in South Surrey near Elgin Heritage Park,Elgin Chantrell,2020-05-20T13:21:44-0700,unfurnished,house,attached garage,4,https://vancouver.craigslist.org/rds/reb/d/surrey-exclusive-single-house-in-south/7127569937.html
2507,728000,2,1,"South Surrey Condo Assignment of Contract, completion Nov. 2020",South Surrey King George Corridor,2020-05-20T13:36:55-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-south-surrey-condo-assignment-of/7127579251.html
2508,1388800,6,4056,Brand New Single Home in Surrey Fraser Heights,Surrey Fraser Heights,2020-05-20T15:05:53-0700,unfurnished,house,attached garage,7,https://vancouver.craigslist.org/rds/reb/d/surrey-brand-new-single-home-in-surrey/7127632191.html
2509,1799990,3,937,"938 Clements North Vancouver oversized Lot 65'x144' 9,372 sqft","938 Clements Ave, Canyon Heights North Vancouver",2020-05-22T13:24:19-0700,unfurnished,house,NA,1.5,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-938-clements-north/7128714735.html
2510,729900,2,795,"2 bdrm + den 2bath 795 sqft in Downtown Vancouver $729,900",Downtown Vancouver,2020-05-22T13:25:28-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-2-bdrm-den-2bath-795-sqft-in/7128715514.html
2511,1399000,6,,Port Moody 6bdrm 4 bath with mortgage helper,Glenayre Port Moody,2020-05-22T13:37:38-0700,unfurnished,house,NA,3.5,https://vancouver.craigslist.org/pml/reb/d/port-moody-port-moody-6bdrm-4-bath-with/7128723189.html
2512,1298000,5,1938,"North Vancouver Homes with Mortgage Helpers from $1,298,000",North Vancouver,2020-05-22T13:38:19-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-north-central-north/7128723651.html
2513,1365000,2,1031,"West Vancouver Waterfront Condos from $1,368,000",West Vancouver,2020-05-22T13:40:34-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-west-vancouver/7128725111.html
2514,599000,3,14,The Uplands at Panorama Place!,Surrey,2020-06-16T11:53:43-0700,unfurnished,townhouse,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-the-uplands-at-panorama-place/7142949027.html
2515,2095000,5,,"Pitt Meadows Homes with Acreage from $2,095,000",Pitt Meadows,2020-06-16T12:07:47-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/pml/reb/d/pitt-meadows-homes-with-acreage-from/7142959492.html
2516,899000,3,,"Mission Homes with Acreage from $899,000",Mission,2020-06-16T12:06:46-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/pml/reb/d/mission-homes-with-acreage-from/7142958797.html
2517,899000,2,1400,"Maple Ridge Homes with Acreage from $899,000",Maple Ridge,2020-06-16T12:06:03-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/pml/reb/d/maple-ridge-northwest-maple-ridge-homes/7142958301.html
2518,2098000,5,76860,"Coquitlam Port Moody Homes with Acreage from $2,098,000",TriCity Port Moody,2020-06-16T12:05:25-0700,unfurnished,house,NA,0,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-north-coquitlam-port/7142957828.html
2519,4488000,2,5,"North and West Vancouver Homes wit Acreage from $4,488,000",North Vancouver,2020-06-16T12:04:49-0700,unfurnished,house,NA,0,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-outer-east-north-and/7142957390.html
2520,859000,3,8,"Teardown and Lots in Coquitlam Port Moody from $859,000",Coquitlam,2020-06-16T12:03:23-0700,unfurnished,land,NA,2,https://vancouver.craigslist.org/pml/reb/d/coquitlam-north-teardown-and-lots-in/7142956293.html
2521,1089000,5,6950,"Burnaby Teardown and Lots from $1,089,000",Burnaby,2020-06-16T11:52:25-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-teardown-and-lots-from/7142948067.html
2522,1168000,1,365,"Vancouver Eastside Teardown and Lots from $1,168,000",Vancouver Eastside,2020-06-16T11:50:10-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/van/reb/d/vancouver-eastside-teardown-and-lots/7142946471.html
2523,1988000,3,5,"Vancouver Westside Buildind lots and Teardown from $1,988,000",Vancouver Westside Arbutus,2020-06-16T11:49:10-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/van/reb/d/vancouver-westside-buildind-lots-and/7142945714.html
2524,1380000,2,90,"West Vancouver Building lots and Tear down from $1,380,000",West Vancouver,2020-06-16T11:48:25-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-building-lots-and-tear/7142945144.html
2525,1299000,4,43,"North Vancouver Building lots and Teardown from $1,299,000",North Vancouver,2020-06-16T11:47:23-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-building-lots-and/7142944436.html
2526,394900,1,673,"Burnaby View Apartments from $394,900",Burnaby,2020-06-16T11:45:43-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-burnaby-view-apartments-from/7142943160.html
2527,1299000,5,,"Burnaby View Homes from $1,299,000",Burnaby,2020-06-16T11:43:27-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/bnc/reb/d/burnaby-view-homes-from/7142941470.html
2528,550000,1,585,"Downtown View Apartments from $550,000",Downtown Vancouver,2020-06-16T11:42:35-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/van/reb/d/downtown-view-apartments-from/7142940828.html
2529,849700,2,97,"Vancouver West Side View Townhomes and Duplexes from $849,700",Vancouver West Side,2020-06-16T11:41:26-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-west-side-view-townhomes-and/7142939989.html
2530,1288000,5,,Immaculate and Inviting 2 Storey House!,Surrey,2020-06-16T11:33:07-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/rds/reb/d/surrey-immaculate-and-inviting-2-storey/7142933604.html
2531,1239900,5,3,Westcoast Contemporary Wheelchair Accessible Rancher!,Coquitlam,2020-06-16T11:22:27-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/pml/reb/d/coquitlam-westcoast-contemporary/7142925447.html
2532,3988000,7,5373,This Brand-New Luxury Home Spares No Expense!,North Vancouver,2020-06-16T11:10:50-0700,unfurnished,house,NA,7,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-this-brand-new-luxury/7142916482.html
2533,2688000,4,,"Vancouver West Side View Homes from $2,688,000",Vancouver West Side,2020-06-16T11:11:28-0700,unfurnished,house,detached garage,4,https://vancouver.craigslist.org/van/reb/d/vancouver-west-side-view-homes-from/7142916974.html
2534,649000,1,599,"West Vancouver View Apartments from $649,000",West Vancouver,2020-06-16T11:10:35-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-view-apartments-from/7142916288.html
2535,2378000,5,,"West Vancouver View Homes from $2,378,000",West Vancouver,2020-06-16T11:09:33-0700,unfurnished,house,detached garage,4,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-view-homes-from/7142915456.html
2536,424900,1,718,"North Vancouver View Apartments from $424,900",North Vancouver,2020-06-16T11:08:34-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-north-vancouver-view/7142914654.html
2537,1299000,4,181,"North Vancouver View Homes from $1,299,000",North Vancouver,2020-06-16T11:02:58-0700,unfurnished,house,detached garage,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-view-homes-from/7142910359.html
2538,508800,2,10,2 bedroom townhouse in Clayton Heights,Surrey,2020-06-16T10:44:46-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/rds/reb/d/surrey-2-bedroom-townhouse-in-clayton/7142896571.html
2539,338800,1,709,1 Bedroom Corner Home With Mnt & Courtyard Views In Paddington Station,Langley,2020-05-27T09:28:41-0700,unfurnished,condo,NA,1,https://vancouver.craigslist.org/rds/reb/d/langley-1-bedroom-corner-home-with-mnt/7131228686.html
2540,1245900,1,875,"West Vancouver New Apartments Townhouses Duplexes from $1,245,900",West Vancouver,2020-06-16T10:15:13-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-west-vancouver-new/7142875407.html
2541,488000,2,100,"TriCity Estate Bank Distress Condos for Sale from $488,000",Coquitlam Port Moody Port Coquitlam,2020-06-16T10:07:02-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/tricity-estate-bank-distress-condos-for/7142869156.html
2542,875000,3,194,"TriCity Estate Bank Distress Houses for Sale from $875,000",Coquitlam Port Moody Port Coquitlam,2020-06-16T10:06:01-0700,unfurnished,house,detached garage,3,https://vancouver.craigslist.org/pml/reb/d/tricity-estate-bank-distress-houses-for/7142868355.html
2543,569900,2,187,One and Only Chelsea Gardens!,Surrey,2020-06-16T09:56:27-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/rds/reb/d/surrey-one-and-only-chelsea-gardens/7142861132.html
2544,1048000,2,1033,"Burnaby Luxury Condos from $1,048,000",Burnaby,2020-06-16T09:41:39-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/bnc/reb/d/burnaby-luxury-condos-from/7142849743.html
2545,619000,1,703,"Downtown Condos Estate Bank Distress Sales from $619,000",Downtown Vancouver,2020-06-16T09:50:50-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-downtown-condos-estate-bank/7142856866.html
2546,1480000,2,1008,"Vancouver Westside Luxury Condos from $1,480,000",Vancouver Westside UBC,2020-06-16T09:37:14-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-westside-luxury-condos-from/7142846264.html
2547,1199000,3,1635,"Burnaby New Westminster Estate Bank Distress Houses from $1,199000",Burnaby New Westminster,2020-06-16T09:49:11-0700,unfurnished,house,detached garage,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-burnaby-new-westminster-estate/7142855601.html
2548,922000,3,1930,"Vancouver East Side Estate Bank Distress Condos from $922,000",Vancouver East Side,2020-06-16T09:48:10-0700,unfurnished,apartment,attached garage,3,https://vancouver.craigslist.org/van/reb/d/vancouver-vancouver-east-side-estate/7142854765.html
2549,534999,2,900,2 Bed/ 2 Bath Top Floor. Location Location....,New Westminister,2020-06-16T09:48:10-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-2-bed-2-bath-top-floor/7142854769.html
2550,788600,3,1,"Coquitlam Luxury Condos from $788,600",Coquitlam,2020-06-16T09:31:32-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/pml/reb/d/coquitlam-luxury-condos-from/7142841623.html
2551,745000,2,705,"Vancouver West Side Condos Estate Bank Distress Sales from $745,000",Vancouver West Side,2020-06-16T09:47:16-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-west-side-condos-estate-bank/7142854046.html
2552,1950000,5,,"Vancouver West Side Estate Bank Distress Sales Houses from $1,950,000",Vancouver West Side,2020-06-16T09:45:50-0700,unfurnished,house,detached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-vancouver-west-side-estate/7142852922.html
2553,2180000,3,1516,"Downtown Luxury Condos from $2,180,000",Downtown,2020-06-16T09:38:40-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/bnc/reb/d/downtown-luxury-condos-from/7142847383.html
2554,6688000,5,4066,"Vancouver West Side Luxury Homes from $6,688,000",Vancouver West side,2020-06-16T09:35:36-0700,unfurnished,house,detached garage,6,https://vancouver.craigslist.org/van/reb/d/vancouver-west-side-luxury-homes-from/7142844935.html
2555,3200000,4,4335,"Richmond Luxury homes from $3,200,000",Richmond,2020-06-16T09:33:48-0700,unfurnished,house,NA,6,https://vancouver.craigslist.org/rch/reb/d/delta-richmond-luxury-homes-from/7142843497.html
2556,1168000,4,,Quiet Desirable Hawkstream Cul De Sac!,Surrey,2020-06-16T06:58:41-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/rds/reb/d/surrey-quiet-desirable-hawkstream-cul/7142734192.html
2557,478800,3,1908,"Life is better at Carmel Beach Lodge (Blind Bay, BC)","Blind Bay, BC",2020-05-18T14:11:47-0700,furnished,townhouse,attached garage,3,https://vancouver.craigslist.org/rds/reo/d/central-okanagan-life-is-better-at/7126436416.html
2558,1500000,1,15000,Industrial Lot IL-1,North Surrey,2020-06-15T20:43:54-0700,unfurnished,land,NA,3,https://vancouver.craigslist.org/rds/reb/d/surrey-industrial-lot-il-1/7142607113.html
2559,519900,2,,Stunning 2 Bedroom & 2 Bath Top Floor Penthouse Unit,410-12460 191 Street Pitt Meadows,2020-06-15T19:24:24-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reb/d/pitt-meadows-stunning-2-bedroom-2-bath/7142581638.html
2560,699900,2,13,Amazing Condo! Inquire now!,1203-1199 Eastwood Street Coquitlam,2020-06-15T19:27:18-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-central-amazing-condo/7142582667.html
2561,409999,4,1759,Acreage for sale in Alberta,Vulcan county,2020-06-15T18:07:18-0700,unfurnished,house,detached garage,1.5,https://vancouver.craigslist.org/van/reo/d/champion-acreage-for-sale-in-alberta/7142550559.html
2562,2250000,NA,NA,20 ACRES - LAND ONLY,NA,2020-06-15T18:03:22-0700,unfurnished,land,NA,1.5,https://vancouver.craigslist.org/rds/reb/d/langley-township-north-20-acres-land/7142548844.html
2563,NA,NA,NA,SPACIOUS 3 BED 2 BATH RANCHER WAITING FOR THE RIGHTFUL OWNERS! 👬👩‍❤️,WHITE ROCK,2020-05-18T17:31:47-0700,unfurnished,house,NA,1.5,https://vancouver.craigslist.org/rds/reb/d/surrey-spacious-3-bed-2-bath-rancher/7126547296.html
2564,NA,NA,NA,BEST DEAL IN TOWN STILL ON MLS! DON'T MISS THE GREAT OPPORTUNITY! 👍👍,WHITE ROCK,2020-05-18T17:11:41-0700,unfurnished,house,NA,1.5,https://vancouver.craigslist.org/rds/reb/d/white-rock-best-deal-in-town-still-on/7126537945.html
2565,1989000,6,55,6 Bed + 6 Bath Executive Home in the Heart of Fleetwood,Fleetwood,2020-06-15T16:59:55-0700,unfurnished,house,NA,6,https://vancouver.craigslist.org/rds/reb/d/surrey-6-bed-6-bath-executive-home-in/7142517695.html
2566,NA,NA,NA,LANEWAY HOUSE BUILDER,Vancouver,2020-06-15T15:35:13-0700,unfurnished,apartment,NA,6,https://vancouver.craigslist.org/van/reo/d/vancouver-laneway-house-builder/7142471913.html
2567,659000,1,61,RARELY AVAILABLE West of Denman SW facing corner suite!,West End,2020-06-15T15:01:57-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-rarely-available-west-of/7142451922.html
2568,624900,1,531,1Bed+Full Bath condo w/Balcony+Parking. Blocks from water & Yaletown,Downtown,2020-06-15T14:48:19-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-1bedfull-bath-condo/7142442928.html
2569,499000,4,,68 46360 Townhouse for Sale,Chilliwack,2020-06-15T14:08:05-0700,unfurnished,townhouse,attached garage,4,https://vancouver.craigslist.org/van/reb/d/chilliwack-townhouse-for-sale/7142417972.html
2570,1,2,880,Two bedrooms +one den beautiful corner unit with your price,Vancouver,2020-06-15T13:21:13-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/van/reo/d/vancouver-two-bedrooms-one-den/7142385658.html
2571,1248800,5,,### Beautifully updated home w/ INLAW suite perched on a large lot ###,Coquitlam,2020-06-15T12:39:09-0700,unfurnished,house,attached garage,3,https://vancouver.craigslist.org/pml/reb/d/coquitlam-beautifully-updated-home/7142355949.html
2572,824900,2,1458,"Centrally situated Burnaby lot--peaceful, tranquil setting!","7552 Craig Ave, Burnaby",2020-06-15T10:30:33-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-centrally-situated-burnaby-lot/7142258025.html
2573,998000,2,1188,#802 - 518 Moberly Rd - 2 Bedroom with a View,"Fairview, Vancouver",2020-06-15T10:08:50-0700,unfurnished,apartment,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-moberly-rd-2-bedroom-with-view/7142240592.html
2574,1939000,5,3089,5548 Cornwall Dr,Terra Nova,2020-05-25T10:50:25-0700,unfurnished,house,attached garage,3,https://vancouver.craigslist.org/rch/reb/d/richmond-west-5548-cornwall-dr/7130151200.html
2575,165000,3,1160,Retire   in Nova Scotia,"New Glasgow, West Side",2020-06-15T09:48:06-0700,unfurnished,house,NA,1,https://vancouver.craigslist.org/van/reo/d/new-glasgow-retire-in-nova-scotia/7142224230.html
2576,1798000,3,1994,*** Stunning Vancouver TOWNHOUSE w/ epic VIEWS of DOWNTOWN ***,Vancouver,2020-06-15T09:55:25-0700,unfurnished,townhouse,NA,2,https://vancouver.craigslist.org/van/reb/d/vancouver-stunning-vancouver-townhouse/7142229879.html
2577,NA,0,850,Pitt Lake Cabin for Sale,Pitt Lake,2020-06-15T09:31:51-0700,unfurnished,NA,NA,2,https://vancouver.craigslist.org/pml/reo/d/pitt-lake-cabin-for-sale/7142211388.html
2578,4950000,8,850,"10.67 ACRES WITH A 10,270 SQ/FT ESTATE HOME AND 3 LARGE WORKSHOPS",NA,2020-06-15T09:19:05-0700,unfurnished,land,NA,8,https://vancouver.craigslist.org/van/reb/d/abbotsford-southwest-1067-acres-with-sq/7142201311.html
2579,327000,1,797,TOP FLOOR Cartier Place!,Surrey,2020-06-15T09:06:24-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/rds/reb/d/surrey-top-floor-cartier-place/7142191119.html
2580,11888000,3,3990096,Best Large Parcel in the GVRD,Langley,2020-05-23T13:43:35-0700,unfurnished,land,NA,1,https://vancouver.craigslist.org/rds/reb/d/langley-best-large-parcel-in-the-gvrd/7129289135.html
2581,1320000,4,,Richmond Steveston 4bed 5bath double garage townhouse for sale,Richmond,2020-06-15T08:54:27-0700,furnished,townhouse,attached garage,4.5,https://vancouver.craigslist.org/rch/reb/d/richmond-southwest-richmond-steveston/7142181679.html
2582,NA,NA,NA,✔ CONSTRUCTION TIME-LAPSE,Surrey,2020-05-16T07:55:47-0700,unfurnished,apartment,NA,4.5,https://vancouver.craigslist.org/rds/reo/d/construction-time-lapse/7125105963.html
2583,519900,2,,Stunning 2 Bedroom & 2 Bath Top Floor Penthouse Unit,410-12460 191 Street Pitt Meadows,2020-06-15T03:17:21-0700,unfurnished,apartment,NA,2,https://vancouver.craigslist.org/pml/reb/d/pitt-meadows-stunning-2-bedroom-2-bath/7142024956.html
2584,699900,2,13,Amazing Condo! Don’t Miss This One!,1203-1199 Eastwood Street Coquitlam,2020-06-15T03:08:27-0700,unfurnished,condo,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-central-amazing-condo/7142023894.html
2585,489000,1,507,"Lumina 1, 2 & 3 bedroom Assignment below cost!",Brentwood Burnaby,2020-05-16T00:41:03-0700,unfurnished,apartment,NA,1,https://vancouver.craigslist.org/bnc/reb/d/burnaby-lumina-bedroom-assignment-below/7124997233.html
2586,242000,1,507,702ft - 🔥🔥 BEST VALUE IN SURREY! FIRST-TIME BUYERS 🔥🔥,"Surrey, Cloverdale",2020-06-14T22:50:34-0700,unfurnished,townhouse,street parking,1,https://vancouver.craigslist.org/rds/reb/d/surrey-702ft-best-value-in-surrey-first/7141997455.html
2587,338800,1,650,South facing patio ~ private entrance garden ~ renovated condo !,South Surrey,2020-06-14T17:16:59-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/rds/reb/d/surrey-south-facing-patio-private/7141899939.html
2588,550000,1,551,1 bdrm. suite,West Vancouver,2020-06-14T17:17:00-0700,unfurnished,apartment,street parking,1,https://vancouver.craigslist.org/nvn/reo/d/west-vancouver-south-1-bdrm-suite/7141899952.html
2589,129000,9,9688,BEAUTIFUL OCEANFRONT LOTS for sale,Haggard Cove,2020-05-19T17:17:34-0700,unfurnished,land,street parking,1,https://vancouver.craigslist.org/nvn/reo/d/kildonan-beautiful-oceanfront-lots-for/7127131018.html
2590,695000,2,1007,308-4838 Fraser Street,Vancouver,2020-06-14T16:42:58-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/van/reb/d/vancouver-fraser-street/7141884936.html
2591,2200000,4,,"Old timer on a huge 6187sf, 49.5ft x 125ft corner lot. Great view",Vancouver Collingwood,2020-06-14T14:14:24-0700,unfurnished,house,attached garage,2,https://vancouver.craigslist.org/van/reo/d/old-timer-on-huge-6187sf-495ft-125ft/7141811582.html
2592,367000,1,,brand new Construction 1 bed 1 bath in langley,LANGLEY,2020-05-26T13:17:54-0700,unfurnished,apartment,attached garage,1,https://vancouver.craigslist.org/rds/reo/d/langley-township-northwest-brand-new/7130802310.html
2593,436000,2,1318,"2 BED TOWN HOUSE IN PRIME LOCATION PRICE REDUCED - KELOWNA, BC",KELOWNA SOUTH,2020-06-14T11:47:44-0700,unfurnished,townhouse,attached garage,2,https://vancouver.craigslist.org/van/reo/d/kelowna-2-bed-town-house-in-prime/7141722833.html
2594,2088000,7,4036,"Coquitlam Luxury Homes from $2,088,000",Coquitlam,2020-06-14T10:05:45-0700,unfurnished,house,detached garage,6,https://vancouver.craigslist.org/pml/reb/d/coquitlam-luxury-homes-from/7141658523.html
2595,599000,1,657,"North Vancouver New Apartments Townhouses Duplexes from $599,000",North Vancouver,2020-06-14T10:33:31-0700,unfurnished,condo,attached garage,1,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-new-apartments/7141675973.html
2596,1399000,5,,"New Westminster Luxury Homes from $1,399,000",New Westminster,2020-06-14T10:06:21-0700,unfurnished,house,detached garage,4,https://vancouver.craigslist.org/bnc/reb/d/new-westminster-luxury-homes-from/7141658889.html
2597,5888000,5,5996,"West Vancouver Luxury Homes from $5,888,000",West Vancouver,2020-06-14T10:08:09-0700,unfurnished,house,NA,7,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-luxury-homes-from/7141659940.html
2598,1460000,5,3061,"North and West Vancouver Houses Estate Bank Distress from $1,460,000",North and West Vancouver,2020-06-14T09:55:56-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/nvn/reb/d/north-and-west-vancouver-houses-estate/7141652454.html
2599,999000,3,1,"North Vancouver Luxury Condos from $999,000",North Vancouver,2020-06-14T10:07:32-0700,unfurnished,condo,attached garage,2,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-luxury-condos-from/7141659574.html
2600,2299000,5,4413,"North Vancouver Luxury Homes from $2,299,000",North Vancouver,2020-06-14T10:06:55-0700,unfurnished,house,attached garage,5,https://vancouver.craigslist.org/nvn/reb/d/north-vancouver-luxury-homes-from/7141659199.html
2601,899800,2,886,Freehold 2 bedroom +Den condo in UBC for sale,"UBC, Vancouver",2020-06-14T10:00:41-0700,furnished,apartment,attached garage,2,https://vancouver.craigslist.org/van/reb/d/vancouver-freehold-2-bedroom-den-condo/7141655354.html
2602,649900,2,877,"North and West Vancouver Apartments Estate Bank Distress from $649,900",North and West Vancouver,2020-06-14T10:00:55-0700,unfurnished,townhouse,NA,1,https://vancouver.craigslist.org/nvn/reb/d/north-and-west-vancouver-apartments/7141655525.html
2603,1188000,5,1806,"Burnaby and New Westminster Houses Foreclosures from $1,188,000",Burnaby,2020-06-14T09:54:30-0700,unfurnished,house,NA,4,https://vancouver.craigslist.org/bnc/reb/d/burnaby-burnaby-and-new-westminster/7141651528.html
2604,725000,5,,"TriCity Foreclosure Homes from $725,000",Port Coquitlam Citadel,2020-06-14T09:53:43-0700,unfurnished,house,NA,2,https://vancouver.craigslist.org/pml/reb/d/port-coquitlam-tricity-foreclosure/7141651066.html
2605,2180000,4,,"North and West Vancouver Houses Foreclosures from $2,180,000",West Vancouver,2020-06-14T09:52:48-0700,unfurnished,house,NA,3,https://vancouver.craigslist.org/nvn/reb/d/west-vancouver-north-and-west-vancouver/7141650506.html
